V1,MSD,taus,experiment
28,0.0302007790697674,5.88,190306_QuickCap_U3alone_MinusH_04.csv
29,0.0303294152046784,6.09,190306_QuickCap_U3alone_MinusH_04.csv
30,0.0320705117647059,6.3,190306_QuickCap_U3alone_MinusH_04.csv
31,0.0316276035502959,6.51,190306_QuickCap_U3alone_MinusH_04.csv
32,0.0337429821428571,6.72,190306_QuickCap_U3alone_MinusH_04.csv
33,0.0354660718562874,6.93,190306_QuickCap_U3alone_MinusH_04.csv
34,0.0356178012048193,7.14,190306_QuickCap_U3alone_MinusH_04.csv
35,0.0346974545454545,7.35,190306_QuickCap_U3alone_MinusH_04.csv
36,0.0342128780487805,7.56,190306_QuickCap_U3alone_MinusH_04.csv
37,0.0343410429447853,7.77,190306_QuickCap_U3alone_MinusH_04.csv
38,0.0344904074074074,7.98,190306_QuickCap_U3alone_MinusH_04.csv
39,0.0352844844720497,8.19,190306_QuickCap_U3alone_MinusH_04.csv
40,0.03529384375,8.4,190306_QuickCap_U3alone_MinusH_04.csv
41,0.0350069119496855,8.61,190306_QuickCap_U3alone_MinusH_04.csv
42,0.0354830063291139,8.82,190306_QuickCap_U3alone_MinusH_04.csv
43,0.0361147515923567,9.03,190306_QuickCap_U3alone_MinusH_04.csv
44,0.0357712051282051,9.24,190306_QuickCap_U3alone_MinusH_04.csv
45,0.0369381032258064,9.45,190306_QuickCap_U3alone_MinusH_04.csv
46,0.0368968961038961,9.66,190306_QuickCap_U3alone_MinusH_04.csv
47,0.0376833267973856,9.87,190306_QuickCap_U3alone_MinusH_04.csv
48,0.0364544868421053,10.08,190306_QuickCap_U3alone_MinusH_04.csv
49,0.0357890662251656,10.29,190306_QuickCap_U3alone_MinusH_04.csv
50,0.0347904933333333,10.5,190306_QuickCap_U3alone_MinusH_04.csv
51,0.034691322147651,10.71,190306_QuickCap_U3alone_MinusH_04.csv
52,0.0359794527027027,10.92,190306_QuickCap_U3alone_MinusH_04.csv
53,0.0360720408163265,11.13,190306_QuickCap_U3alone_MinusH_04.csv
54,0.0376463835616438,11.34,190306_QuickCap_U3alone_MinusH_04.csv
55,0.0377913655172414,11.55,190306_QuickCap_U3alone_MinusH_04.csv
56,0.0392467013888889,11.76,190306_QuickCap_U3alone_MinusH_04.csv
57,0.0408496293706294,11.97,190306_QuickCap_U3alone_MinusH_04.csv
58,0.0406369154929577,12.18,190306_QuickCap_U3alone_MinusH_04.csv
59,0.0418920283687943,12.39,190306_QuickCap_U3alone_MinusH_04.csv
60,0.0419966,12.6,190306_QuickCap_U3alone_MinusH_04.csv
61,0.0439432446043165,12.81,190306_QuickCap_U3alone_MinusH_04.csv
62,0.0435812971014493,13.02,190306_QuickCap_U3alone_MinusH_04.csv
63,0.0431970729927007,13.23,190306_QuickCap_U3alone_MinusH_04.csv
64,0.0428086102941177,13.44,190306_QuickCap_U3alone_MinusH_04.csv
65,0.0424658518518519,13.65,190306_QuickCap_U3alone_MinusH_04.csv
66,0.0420825074626866,13.86,190306_QuickCap_U3alone_MinusH_04.csv
67,0.0428578421052632,14.07,190306_QuickCap_U3alone_MinusH_04.csv
68,0.0433891363636364,14.28,190306_QuickCap_U3alone_MinusH_04.csv
69,0.0427827404580153,14.49,190306_QuickCap_U3alone_MinusH_04.csv
70,0.0421733538461539,14.7,190306_QuickCap_U3alone_MinusH_04.csv
71,0.0413932558139535,14.91,190306_QuickCap_U3alone_MinusH_04.csv
72,0.041307828125,15.12,190306_QuickCap_U3alone_MinusH_04.csv
73,0.0408070787401575,15.33,190306_QuickCap_U3alone_MinusH_04.csv
74,0.0401009206349206,15.54,190306_QuickCap_U3alone_MinusH_04.csv
75,0.040964352,15.75,190306_QuickCap_U3alone_MinusH_04.csv
76,0.0414289919354839,15.96,190306_QuickCap_U3alone_MinusH_04.csv
77,0.0422314471544716,16.17,190306_QuickCap_U3alone_MinusH_04.csv
78,0.0424585081967213,16.38,190306_QuickCap_U3alone_MinusH_04.csv
79,0.0414011239669422,16.59,190306_QuickCap_U3alone_MinusH_04.csv
80,0.0407693833333333,16.8,190306_QuickCap_U3alone_MinusH_04.csv
81,0.0406653277310924,17.01,190306_QuickCap_U3alone_MinusH_04.csv
82,0.0418470508474576,17.22,190306_QuickCap_U3alone_MinusH_04.csv
83,0.043424735042735,17.43,190306_QuickCap_U3alone_MinusH_04.csv
84,0.0434474827586207,17.64,190306_QuickCap_U3alone_MinusH_04.csv
85,0.0427907391304348,17.85,190306_QuickCap_U3alone_MinusH_04.csv
86,0.0432543333333333,18.06,190306_QuickCap_U3alone_MinusH_04.csv
87,0.0415522831858407,18.27,190306_QuickCap_U3alone_MinusH_04.csv
88,0.041980625,18.48,190306_QuickCap_U3alone_MinusH_04.csv
89,0.0427307567567568,18.69,190306_QuickCap_U3alone_MinusH_04.csv
90,0.0432465090909091,18.9,190306_QuickCap_U3alone_MinusH_04.csv
91,0.042263247706422,19.11,190306_QuickCap_U3alone_MinusH_04.csv
92,0.0416926944444444,19.32,190306_QuickCap_U3alone_MinusH_04.csv
93,0.0403563271028037,19.53,190306_QuickCap_U3alone_MinusH_04.csv
94,0.0373840471698113,19.74,190306_QuickCap_U3alone_MinusH_04.csv
95,0.0354414380952381,19.95,190306_QuickCap_U3alone_MinusH_04.csv
96,0.0358025,20.16,190306_QuickCap_U3alone_MinusH_04.csv
97,0.034900145631068,20.37,190306_QuickCap_U3alone_MinusH_04.csv
98,0.0356322352941176,20.58,190306_QuickCap_U3alone_MinusH_04.csv
99,0.0368275148514852,20.79,190306_QuickCap_U3alone_MinusH_04.csv
100,0.03620685,21,190306_QuickCap_U3alone_MinusH_04.csv
1,0.00827949246231156,0.21,190306_QuickCap_U3alone_MinusH_05.csv
2,0.0110746262626263,0.42,190306_QuickCap_U3alone_MinusH_05.csv
3,0.0138315177664975,0.63,190306_QuickCap_U3alone_MinusH_05.csv
4,0.0156977091836735,0.84,190306_QuickCap_U3alone_MinusH_05.csv
5,0.0170321641025641,1.05,190306_QuickCap_U3alone_MinusH_05.csv
6,0.0184925360824742,1.26,190306_QuickCap_U3alone_MinusH_05.csv
7,0.0184100569948186,1.47,190306_QuickCap_U3alone_MinusH_05.csv
8,0.0187369947916667,1.68,190306_QuickCap_U3alone_MinusH_05.csv
9,0.0196543612565445,1.89,190306_QuickCap_U3alone_MinusH_05.csv
10,0.0211079,2.1,190306_QuickCap_U3alone_MinusH_05.csv
11,0.0229422222222222,2.31,190306_QuickCap_U3alone_MinusH_05.csv
12,0.0239003723404255,2.52,190306_QuickCap_U3alone_MinusH_05.csv
13,0.0259194438502674,2.73,190306_QuickCap_U3alone_MinusH_05.csv
14,0.0284857634408602,2.94,190306_QuickCap_U3alone_MinusH_05.csv
15,0.0296630324324324,3.15,190306_QuickCap_U3alone_MinusH_05.csv
16,0.0302909130434783,3.36,190306_QuickCap_U3alone_MinusH_05.csv
17,0.0322018196721311,3.57,190306_QuickCap_U3alone_MinusH_05.csv
18,0.0344069395604396,3.78,190306_QuickCap_U3alone_MinusH_05.csv
19,0.0362252596685083,3.99,190306_QuickCap_U3alone_MinusH_05.csv
20,0.0378597777777778,4.2,190306_QuickCap_U3alone_MinusH_05.csv
21,0.0397111284916201,4.41,190306_QuickCap_U3alone_MinusH_05.csv
22,0.0415705561797753,4.62,190306_QuickCap_U3alone_MinusH_05.csv
23,0.0430747005649718,4.83,190306_QuickCap_U3alone_MinusH_05.csv
24,0.0433234261363636,5.04,190306_QuickCap_U3alone_MinusH_05.csv
25,0.04455648,5.25,190306_QuickCap_U3alone_MinusH_05.csv
26,0.0453205689655172,5.46,190306_QuickCap_U3alone_MinusH_05.csv
27,0.0471355664739884,5.67,190306_QuickCap_U3alone_MinusH_05.csv
28,0.0469666744186047,5.88,190306_QuickCap_U3alone_MinusH_05.csv
29,0.0478094678362573,6.09,190306_QuickCap_U3alone_MinusH_05.csv
30,0.0492302588235294,6.3,190306_QuickCap_U3alone_MinusH_05.csv
31,0.0500773313609467,6.51,190306_QuickCap_U3alone_MinusH_05.csv
32,0.0506712083333333,6.72,190306_QuickCap_U3alone_MinusH_05.csv
33,0.051537,6.93,190306_QuickCap_U3alone_MinusH_05.csv
34,0.0525138253012048,7.14,190306_QuickCap_U3alone_MinusH_05.csv
35,0.0554690545454545,7.35,190306_QuickCap_U3alone_MinusH_05.csv
36,0.0556277073170732,7.56,190306_QuickCap_U3alone_MinusH_05.csv
37,0.0564400858895706,7.77,190306_QuickCap_U3alone_MinusH_05.csv
38,0.057482962962963,7.98,190306_QuickCap_U3alone_MinusH_05.csv
39,0.0587778260869565,8.19,190306_QuickCap_U3alone_MinusH_05.csv
40,0.05883544375,8.4,190306_QuickCap_U3alone_MinusH_05.csv
41,0.0592970377358491,8.61,190306_QuickCap_U3alone_MinusH_05.csv
42,0.0610366202531646,8.82,190306_QuickCap_U3alone_MinusH_05.csv
43,0.0619499044585987,9.03,190306_QuickCap_U3alone_MinusH_05.csv
44,0.0632469102564103,9.24,190306_QuickCap_U3alone_MinusH_05.csv
45,0.0659224258064516,9.45,190306_QuickCap_U3alone_MinusH_05.csv
46,0.067355461038961,9.66,190306_QuickCap_U3alone_MinusH_05.csv
47,0.0695376797385621,9.87,190306_QuickCap_U3alone_MinusH_05.csv
48,0.0708922894736842,10.08,190306_QuickCap_U3alone_MinusH_05.csv
49,0.0724592847682119,10.29,190306_QuickCap_U3alone_MinusH_05.csv
50,0.07372658,10.5,190306_QuickCap_U3alone_MinusH_05.csv
51,0.0745982751677852,10.71,190306_QuickCap_U3alone_MinusH_05.csv
52,0.0764171554054054,10.92,190306_QuickCap_U3alone_MinusH_05.csv
53,0.0771687959183674,11.13,190306_QuickCap_U3alone_MinusH_05.csv
54,0.0789161575342466,11.34,190306_QuickCap_U3alone_MinusH_05.csv
55,0.080198675862069,11.55,190306_QuickCap_U3alone_MinusH_05.csv
56,0.0805884513888889,11.76,190306_QuickCap_U3alone_MinusH_05.csv
57,0.0801665944055944,11.97,190306_QuickCap_U3alone_MinusH_05.csv
58,0.0806646408450704,12.18,190306_QuickCap_U3alone_MinusH_05.csv
59,0.0814277021276596,12.39,190306_QuickCap_U3alone_MinusH_05.csv
60,0.0827999714285714,12.6,190306_QuickCap_U3alone_MinusH_05.csv
61,0.0843756474820144,12.81,190306_QuickCap_U3alone_MinusH_05.csv
62,0.0848128550724638,13.02,190306_QuickCap_U3alone_MinusH_05.csv
63,0.0845310802919708,13.23,190306_QuickCap_U3alone_MinusH_05.csv
64,0.0844127941176471,13.44,190306_QuickCap_U3alone_MinusH_05.csv
65,0.0848618740740741,13.65,190306_QuickCap_U3alone_MinusH_05.csv
66,0.0846775671641791,13.86,190306_QuickCap_U3alone_MinusH_05.csv
67,0.0841163684210526,14.07,190306_QuickCap_U3alone_MinusH_05.csv
68,0.0842992348484849,14.28,190306_QuickCap_U3alone_MinusH_05.csv
69,0.0842351984732824,14.49,190306_QuickCap_U3alone_MinusH_05.csv
70,0.0850566307692308,14.7,190306_QuickCap_U3alone_MinusH_05.csv
71,0.0842357674418605,14.91,190306_QuickCap_U3alone_MinusH_05.csv
72,0.082924515625,15.12,190306_QuickCap_U3alone_MinusH_05.csv
73,0.0816421653543307,15.33,190306_QuickCap_U3alone_MinusH_05.csv
74,0.0807940079365079,15.54,190306_QuickCap_U3alone_MinusH_05.csv
75,0.081058688,15.75,190306_QuickCap_U3alone_MinusH_05.csv
76,0.0800669677419355,15.96,190306_QuickCap_U3alone_MinusH_05.csv
77,0.0806027073170732,16.17,190306_QuickCap_U3alone_MinusH_05.csv
78,0.0817062213114754,16.38,190306_QuickCap_U3alone_MinusH_05.csv
79,0.0825462066115702,16.59,190306_QuickCap_U3alone_MinusH_05.csv
80,0.0827873,16.8,190306_QuickCap_U3alone_MinusH_05.csv
81,0.0847341512605042,17.01,190306_QuickCap_U3alone_MinusH_05.csv
82,0.0836365084745763,17.22,190306_QuickCap_U3alone_MinusH_05.csv
83,0.0851915641025641,17.43,190306_QuickCap_U3alone_MinusH_05.csv
84,0.0841624051724138,17.64,190306_QuickCap_U3alone_MinusH_05.csv
85,0.0854191739130435,17.85,190306_QuickCap_U3alone_MinusH_05.csv
86,0.0868680964912281,18.06,190306_QuickCap_U3alone_MinusH_05.csv
87,0.0858888318584071,18.27,190306_QuickCap_U3alone_MinusH_05.csv
88,0.0867405,18.48,190306_QuickCap_U3alone_MinusH_05.csv
89,0.0876113693693694,18.69,190306_QuickCap_U3alone_MinusH_05.csv
90,0.0885345272727273,18.9,190306_QuickCap_U3alone_MinusH_05.csv
91,0.0889305321100917,19.11,190306_QuickCap_U3alone_MinusH_05.csv
92,0.090771287037037,19.32,190306_QuickCap_U3alone_MinusH_05.csv
93,0.0921576168224299,19.53,190306_QuickCap_U3alone_MinusH_05.csv
94,0.0946468396226415,19.74,190306_QuickCap_U3alone_MinusH_05.csv
95,0.0955742285714286,19.95,190306_QuickCap_U3alone_MinusH_05.csv
96,0.0962237211538462,20.16,190306_QuickCap_U3alone_MinusH_05.csv
97,0.0961817475728155,20.37,190306_QuickCap_U3alone_MinusH_05.csv
98,0.0980055588235294,20.58,190306_QuickCap_U3alone_MinusH_05.csv
99,0.0986302772277228,20.79,190306_QuickCap_U3alone_MinusH_05.csv
100,0.09850426,21,190306_QuickCap_U3alone_MinusH_05.csv
1,0.00534346231155779,0.21,190306_QuickCap_U3alone_MinusH_06.csv
2,0.0073954696969697,0.42,190306_QuickCap_U3alone_MinusH_06.csv
3,0.00976468527918782,0.63,190306_QuickCap_U3alone_MinusH_06.csv
4,0.011350862244898,0.84,190306_QuickCap_U3alone_MinusH_06.csv
5,0.0127771025641026,1.05,190306_QuickCap_U3alone_MinusH_06.csv
6,0.0137979226804124,1.26,190306_QuickCap_U3alone_MinusH_06.csv
7,0.0153905751295337,1.47,190306_QuickCap_U3alone_MinusH_06.csv
8,0.0162439635416667,1.68,190306_QuickCap_U3alone_MinusH_06.csv
9,0.0180282251308901,1.89,190306_QuickCap_U3alone_MinusH_06.csv
10,0.0199693157894737,2.1,190306_QuickCap_U3alone_MinusH_06.csv
11,0.0224253597883598,2.31,190306_QuickCap_U3alone_MinusH_06.csv
12,0.0241671968085106,2.52,190306_QuickCap_U3alone_MinusH_06.csv
13,0.0260898983957219,2.73,190306_QuickCap_U3alone_MinusH_06.csv
14,0.0288252096774194,2.94,190306_QuickCap_U3alone_MinusH_06.csv
15,0.0303788702702703,3.15,190306_QuickCap_U3alone_MinusH_06.csv
16,0.0322185597826087,3.36,190306_QuickCap_U3alone_MinusH_06.csv
17,0.0347572950819672,3.57,190306_QuickCap_U3alone_MinusH_06.csv
18,0.036218021978022,3.78,190306_QuickCap_U3alone_MinusH_06.csv
19,0.0381156298342541,3.99,190306_QuickCap_U3alone_MinusH_06.csv
20,0.0411805277777778,4.2,190306_QuickCap_U3alone_MinusH_06.csv
21,0.0440822569832402,4.41,190306_QuickCap_U3alone_MinusH_06.csv
22,0.0478940224719101,4.62,190306_QuickCap_U3alone_MinusH_06.csv
23,0.0515481468926554,4.83,190306_QuickCap_U3alone_MinusH_06.csv
24,0.0551183636363636,5.04,190306_QuickCap_U3alone_MinusH_06.csv
25,0.0574839657142857,5.25,190306_QuickCap_U3alone_MinusH_06.csv
26,0.0601381781609195,5.46,190306_QuickCap_U3alone_MinusH_06.csv
27,0.0625654219653179,5.67,190306_QuickCap_U3alone_MinusH_06.csv
28,0.0654689534883721,5.88,190306_QuickCap_U3alone_MinusH_06.csv
29,0.0685146666666667,6.09,190306_QuickCap_U3alone_MinusH_06.csv
30,0.0713471588235294,6.3,190306_QuickCap_U3alone_MinusH_06.csv
31,0.0739750236686391,6.51,190306_QuickCap_U3alone_MinusH_06.csv
32,0.0771297380952381,6.72,190306_QuickCap_U3alone_MinusH_06.csv
33,0.0805120538922156,6.93,190306_QuickCap_U3alone_MinusH_06.csv
34,0.083700686746988,7.14,190306_QuickCap_U3alone_MinusH_06.csv
35,0.0862422727272727,7.35,190306_QuickCap_U3alone_MinusH_06.csv
36,0.0887882926829268,7.56,190306_QuickCap_U3alone_MinusH_06.csv
37,0.0908970858895706,7.77,190306_QuickCap_U3alone_MinusH_06.csv
38,0.0916679567901235,7.98,190306_QuickCap_U3alone_MinusH_06.csv
39,0.0933586521739131,8.19,190306_QuickCap_U3alone_MinusH_06.csv
40,0.0944383,8.4,190306_QuickCap_U3alone_MinusH_06.csv
41,0.095810893081761,8.61,190306_QuickCap_U3alone_MinusH_06.csv
42,0.0981433734177215,8.82,190306_QuickCap_U3alone_MinusH_06.csv
43,0.099129178343949,9.03,190306_QuickCap_U3alone_MinusH_06.csv
44,0.100494083333333,9.24,190306_QuickCap_U3alone_MinusH_06.csv
45,0.101897116129032,9.45,190306_QuickCap_U3alone_MinusH_06.csv
46,0.102589357142857,9.66,190306_QuickCap_U3alone_MinusH_06.csv
47,0.103948882352941,9.87,190306_QuickCap_U3alone_MinusH_06.csv
48,0.105455815789474,10.08,190306_QuickCap_U3alone_MinusH_06.csv
49,0.106727357615894,10.29,190306_QuickCap_U3alone_MinusH_06.csv
50,0.108238653333333,10.5,190306_QuickCap_U3alone_MinusH_06.csv
51,0.109138798657718,10.71,190306_QuickCap_U3alone_MinusH_06.csv
52,0.110991324324324,10.92,190306_QuickCap_U3alone_MinusH_06.csv
53,0.11208287755102,11.13,190306_QuickCap_U3alone_MinusH_06.csv
54,0.112803616438356,11.34,190306_QuickCap_U3alone_MinusH_06.csv
55,0.114074820689655,11.55,190306_QuickCap_U3alone_MinusH_06.csv
56,0.114787381944444,11.76,190306_QuickCap_U3alone_MinusH_06.csv
57,0.116133377622378,11.97,190306_QuickCap_U3alone_MinusH_06.csv
58,0.116405246478873,12.18,190306_QuickCap_U3alone_MinusH_06.csv
59,0.116403163120567,12.39,190306_QuickCap_U3alone_MinusH_06.csv
60,0.117029357142857,12.6,190306_QuickCap_U3alone_MinusH_06.csv
