V1,MSD,taus,experiment
80,0.082706275,16.8,181121_QuickCap_H4_MinusH_02.csv
81,0.0826598487394958,17.01,181121_QuickCap_H4_MinusH_02.csv
82,0.0826679406779661,17.22,181121_QuickCap_H4_MinusH_02.csv
83,0.0836168376068376,17.43,181121_QuickCap_H4_MinusH_02.csv
84,0.0835596206896552,17.64,181121_QuickCap_H4_MinusH_02.csv
85,0.0828662695652174,17.85,181121_QuickCap_H4_MinusH_02.csv
86,0.0827210263157895,18.06,181121_QuickCap_H4_MinusH_02.csv
87,0.0826026371681416,18.27,181121_QuickCap_H4_MinusH_02.csv
88,0.0820305,18.48,181121_QuickCap_H4_MinusH_02.csv
89,0.0808670630630631,18.69,181121_QuickCap_H4_MinusH_02.csv
90,0.0813374181818182,18.9,181121_QuickCap_H4_MinusH_02.csv
91,0.081850504587156,19.11,181121_QuickCap_H4_MinusH_02.csv
92,0.0818303055555556,19.32,181121_QuickCap_H4_MinusH_02.csv
93,0.0825529158878505,19.53,181121_QuickCap_H4_MinusH_02.csv
94,0.0828260094339623,19.74,181121_QuickCap_H4_MinusH_02.csv
95,0.0824336857142857,19.95,181121_QuickCap_H4_MinusH_02.csv
96,0.0824925,20.16,181121_QuickCap_H4_MinusH_02.csv
97,0.0820851553398058,20.37,181121_QuickCap_H4_MinusH_02.csv
98,0.081322862745098,20.58,181121_QuickCap_H4_MinusH_02.csv
99,0.0804517425742574,20.79,181121_QuickCap_H4_MinusH_02.csv
100,0.07915073,21,181121_QuickCap_H4_MinusH_02.csv
1,0.00356123115577889,0.21,181121_QuickCap_H4_MinusH_03.csv
2,0.00526872222222222,0.42,181121_QuickCap_H4_MinusH_03.csv
3,0.00714655837563452,0.63,181121_QuickCap_H4_MinusH_03.csv
4,0.00804902040816327,0.84,181121_QuickCap_H4_MinusH_03.csv
5,0.00930214358974359,1.05,181121_QuickCap_H4_MinusH_03.csv
6,0.00996159793814433,1.26,181121_QuickCap_H4_MinusH_03.csv
7,0.0104606528497409,1.47,181121_QuickCap_H4_MinusH_03.csv
8,0.0108849427083333,1.68,181121_QuickCap_H4_MinusH_03.csv
9,0.012098664921466,1.89,181121_QuickCap_H4_MinusH_03.csv
10,0.0132143947368421,2.1,181121_QuickCap_H4_MinusH_03.csv
11,0.0149915555555556,2.31,181121_QuickCap_H4_MinusH_03.csv
12,0.0157883670212766,2.52,181121_QuickCap_H4_MinusH_03.csv
13,0.0164181711229947,2.73,181121_QuickCap_H4_MinusH_03.csv
14,0.0175070322580645,2.94,181121_QuickCap_H4_MinusH_03.csv
15,0.0182618378378378,3.15,181121_QuickCap_H4_MinusH_03.csv
16,0.0186236141304348,3.36,181121_QuickCap_H4_MinusH_03.csv
17,0.0191671092896175,3.57,181121_QuickCap_H4_MinusH_03.csv
18,0.0192549010989011,3.78,181121_QuickCap_H4_MinusH_03.csv
19,0.019791320441989,3.99,181121_QuickCap_H4_MinusH_03.csv
20,0.02007515,4.2,181121_QuickCap_H4_MinusH_03.csv
21,0.0209321229050279,4.41,181121_QuickCap_H4_MinusH_03.csv
22,0.0220094662921348,4.62,181121_QuickCap_H4_MinusH_03.csv
23,0.0228956440677966,4.83,181121_QuickCap_H4_MinusH_03.csv
24,0.0233541363636364,5.04,181121_QuickCap_H4_MinusH_03.csv
25,0.0232581714285714,5.25,181121_QuickCap_H4_MinusH_03.csv
26,0.0236081264367816,5.46,181121_QuickCap_H4_MinusH_03.csv
27,0.0242590751445087,5.67,181121_QuickCap_H4_MinusH_03.csv
28,0.0246016744186047,5.88,181121_QuickCap_H4_MinusH_03.csv
29,0.0257189707602339,6.09,181121_QuickCap_H4_MinusH_03.csv
30,0.0261115529411765,6.3,181121_QuickCap_H4_MinusH_03.csv
31,0.0266664556213018,6.51,181121_QuickCap_H4_MinusH_03.csv
32,0.02665575,6.72,181121_QuickCap_H4_MinusH_03.csv
33,0.0266455329341317,6.93,181121_QuickCap_H4_MinusH_03.csv
34,0.0268022289156627,7.14,181121_QuickCap_H4_MinusH_03.csv
35,0.0274547636363636,7.35,181121_QuickCap_H4_MinusH_03.csv
36,0.0281341951219512,7.56,181121_QuickCap_H4_MinusH_03.csv
37,0.0292973128834356,7.77,181121_QuickCap_H4_MinusH_03.csv
38,0.0293160864197531,7.98,181121_QuickCap_H4_MinusH_03.csv
39,0.0291286894409938,8.19,181121_QuickCap_H4_MinusH_03.csv
40,0.0286633,8.4,181121_QuickCap_H4_MinusH_03.csv
41,0.0285735031446541,8.61,181121_QuickCap_H4_MinusH_03.csv
42,0.0280869240506329,8.82,181121_QuickCap_H4_MinusH_03.csv
43,0.0278592165605096,9.03,181121_QuickCap_H4_MinusH_03.csv
44,0.0272239871794872,9.24,181121_QuickCap_H4_MinusH_03.csv
45,0.0273356967741935,9.45,181121_QuickCap_H4_MinusH_03.csv
46,0.0270405974025974,9.66,181121_QuickCap_H4_MinusH_03.csv
47,0.0271300196078431,9.87,181121_QuickCap_H4_MinusH_03.csv
48,0.0265326973684211,10.08,181121_QuickCap_H4_MinusH_03.csv
49,0.0268099006622517,10.29,181121_QuickCap_H4_MinusH_03.csv
50,0.0264461066666667,10.5,181121_QuickCap_H4_MinusH_03.csv
51,0.0262679395973154,10.71,181121_QuickCap_H4_MinusH_03.csv
52,0.0263543851351351,10.92,181121_QuickCap_H4_MinusH_03.csv
53,0.0266212721088435,11.13,181121_QuickCap_H4_MinusH_03.csv
54,0.0270901438356164,11.34,181121_QuickCap_H4_MinusH_03.csv
55,0.0274407517241379,11.55,181121_QuickCap_H4_MinusH_03.csv
56,0.0282838541666667,11.76,181121_QuickCap_H4_MinusH_03.csv
57,0.028699048951049,11.97,181121_QuickCap_H4_MinusH_03.csv
58,0.0293110633802817,12.18,181121_QuickCap_H4_MinusH_03.csv
59,0.0294805673758865,12.39,181121_QuickCap_H4_MinusH_03.csv
60,0.0296958857142857,12.6,181121_QuickCap_H4_MinusH_03.csv
61,0.0298199928057554,12.81,181121_QuickCap_H4_MinusH_03.csv
62,0.0304269347826087,13.02,181121_QuickCap_H4_MinusH_03.csv
63,0.0308592919708029,13.23,181121_QuickCap_H4_MinusH_03.csv
64,0.0309749558823529,13.44,181121_QuickCap_H4_MinusH_03.csv
65,0.0310846296296296,13.65,181121_QuickCap_H4_MinusH_03.csv
66,0.0316936268656716,13.86,181121_QuickCap_H4_MinusH_03.csv
67,0.0316494511278195,14.07,181121_QuickCap_H4_MinusH_03.csv
68,0.0318896212121212,14.28,181121_QuickCap_H4_MinusH_03.csv
69,0.0317060152671756,14.49,181121_QuickCap_H4_MinusH_03.csv
70,0.0322580923076923,14.7,181121_QuickCap_H4_MinusH_03.csv
71,0.0329391240310078,14.91,181121_QuickCap_H4_MinusH_03.csv
72,0.0335349140625,15.12,181121_QuickCap_H4_MinusH_03.csv
73,0.0335395826771654,15.33,181121_QuickCap_H4_MinusH_03.csv
74,0.0338172301587302,15.54,181121_QuickCap_H4_MinusH_03.csv
75,0.034045096,15.75,181121_QuickCap_H4_MinusH_03.csv
76,0.0343579435483871,15.96,181121_QuickCap_H4_MinusH_03.csv
77,0.0346132195121951,16.17,181121_QuickCap_H4_MinusH_03.csv
78,0.0352162213114754,16.38,181121_QuickCap_H4_MinusH_03.csv
79,0.0359434958677686,16.59,181121_QuickCap_H4_MinusH_03.csv
80,0.0361612,16.8,181121_QuickCap_H4_MinusH_03.csv
81,0.0355200420168067,17.01,181121_QuickCap_H4_MinusH_03.csv
82,0.0345393983050847,17.22,181121_QuickCap_H4_MinusH_03.csv
83,0.0339658888888889,17.43,181121_QuickCap_H4_MinusH_03.csv
84,0.0332663879310345,17.64,181121_QuickCap_H4_MinusH_03.csv
85,0.0329579217391304,17.85,181121_QuickCap_H4_MinusH_03.csv
86,0.0330134210526316,18.06,181121_QuickCap_H4_MinusH_03.csv
87,0.0329462566371681,18.27,181121_QuickCap_H4_MinusH_03.csv
88,0.033330375,18.48,181121_QuickCap_H4_MinusH_03.csv
89,0.0325560720720721,18.69,181121_QuickCap_H4_MinusH_03.csv
90,0.0319458454545455,18.9,181121_QuickCap_H4_MinusH_03.csv
91,0.0316877064220183,19.11,181121_QuickCap_H4_MinusH_03.csv
92,0.0307934074074074,19.32,181121_QuickCap_H4_MinusH_03.csv
93,0.029844476635514,19.53,181121_QuickCap_H4_MinusH_03.csv
94,0.0291575754716981,19.74,181121_QuickCap_H4_MinusH_03.csv
95,0.0291421619047619,19.95,181121_QuickCap_H4_MinusH_03.csv
96,0.0298805961538462,20.16,181121_QuickCap_H4_MinusH_03.csv
97,0.0300460194174757,20.37,181121_QuickCap_H4_MinusH_03.csv
98,0.030742068627451,20.58,181121_QuickCap_H4_MinusH_03.csv
99,0.0312624059405941,20.79,181121_QuickCap_H4_MinusH_03.csv
100,0.03153032,21,181121_QuickCap_H4_MinusH_03.csv
1,0.00265034673366834,0.21,181121_QuickCap_H4_MinusH_04.csv
2,0.00409323737373737,0.42,181121_QuickCap_H4_MinusH_04.csv
3,0.00514237055837564,0.63,181121_QuickCap_H4_MinusH_04.csv
4,0.00609973979591837,0.84,181121_QuickCap_H4_MinusH_04.csv
5,0.00683818974358975,1.05,181121_QuickCap_H4_MinusH_04.csv
6,0.00783743298969072,1.26,181121_QuickCap_H4_MinusH_04.csv
7,0.00847272538860104,1.47,181121_QuickCap_H4_MinusH_04.csv
8,0.00921861979166667,1.68,181121_QuickCap_H4_MinusH_04.csv
9,0.00925605235602094,1.89,181121_QuickCap_H4_MinusH_04.csv
10,0.00917922105263158,2.1,181121_QuickCap_H4_MinusH_04.csv
11,0.00957544444444445,2.31,181121_QuickCap_H4_MinusH_04.csv
12,0.0101646542553192,2.52,181121_QuickCap_H4_MinusH_04.csv
13,0.0106431550802139,2.73,181121_QuickCap_H4_MinusH_04.csv
14,0.010710123655914,2.94,181121_QuickCap_H4_MinusH_04.csv
15,0.0110104054054054,3.15,181121_QuickCap_H4_MinusH_04.csv
16,0.0113320380434783,3.36,181121_QuickCap_H4_MinusH_04.csv
17,0.0117266885245902,3.57,181121_QuickCap_H4_MinusH_04.csv
18,0.0120058461538462,3.78,181121_QuickCap_H4_MinusH_04.csv
19,0.0120103867403315,3.99,181121_QuickCap_H4_MinusH_04.csv
20,0.0120614333333333,4.2,181121_QuickCap_H4_MinusH_04.csv
21,0.0127948994413408,4.41,181121_QuickCap_H4_MinusH_04.csv
22,0.0129604494382022,4.62,181121_QuickCap_H4_MinusH_04.csv
23,0.0133883785310734,4.83,181121_QuickCap_H4_MinusH_04.csv
24,0.0137132329545455,5.04,181121_QuickCap_H4_MinusH_04.csv
25,0.0141217028571429,5.25,181121_QuickCap_H4_MinusH_04.csv
26,0.0147555459770115,5.46,181121_QuickCap_H4_MinusH_04.csv
27,0.0148844161849711,5.67,181121_QuickCap_H4_MinusH_04.csv
28,0.0150021686046512,5.88,181121_QuickCap_H4_MinusH_04.csv
29,0.0149813450292398,6.09,181121_QuickCap_H4_MinusH_04.csv
30,0.0149631411764706,6.3,181121_QuickCap_H4_MinusH_04.csv
31,0.0151791301775148,6.51,181121_QuickCap_H4_MinusH_04.csv
32,0.0153129047619048,6.72,181121_QuickCap_H4_MinusH_04.csv
33,0.0155302874251497,6.93,181121_QuickCap_H4_MinusH_04.csv
34,0.0159058614457831,7.14,181121_QuickCap_H4_MinusH_04.csv
35,0.0164862060606061,7.35,181121_QuickCap_H4_MinusH_04.csv
36,0.0166321158536585,7.56,181121_QuickCap_H4_MinusH_04.csv
37,0.0166907791411043,7.77,181121_QuickCap_H4_MinusH_04.csv
38,0.0164320308641975,7.98,181121_QuickCap_H4_MinusH_04.csv
39,0.0160403664596273,8.19,181121_QuickCap_H4_MinusH_04.csv
40,0.01616411875,8.4,181121_QuickCap_H4_MinusH_04.csv
41,0.0159518050314465,8.61,181121_QuickCap_H4_MinusH_04.csv
42,0.0157677151898734,8.82,181121_QuickCap_H4_MinusH_04.csv
43,0.0156267961783439,9.03,181121_QuickCap_H4_MinusH_04.csv
44,0.0159660448717949,9.24,181121_QuickCap_H4_MinusH_04.csv
45,0.0163933677419355,9.45,181121_QuickCap_H4_MinusH_04.csv
46,0.0162905584415584,9.66,181121_QuickCap_H4_MinusH_04.csv
47,0.0161794640522876,9.87,181121_QuickCap_H4_MinusH_04.csv
48,0.0165980197368421,10.08,181121_QuickCap_H4_MinusH_04.csv
49,0.0164433245033113,10.29,181121_QuickCap_H4_MinusH_04.csv
50,0.0166404533333333,10.5,181121_QuickCap_H4_MinusH_04.csv
51,0.0167906912751678,10.71,181121_QuickCap_H4_MinusH_04.csv
52,0.0166457972972973,10.92,181121_QuickCap_H4_MinusH_04.csv
53,0.0162955102040816,11.13,181121_QuickCap_H4_MinusH_04.csv
54,0.0163170410958904,11.34,181121_QuickCap_H4_MinusH_04.csv
55,0.0164217448275862,11.55,181121_QuickCap_H4_MinusH_04.csv
56,0.0165184444444444,11.76,181121_QuickCap_H4_MinusH_04.csv
57,0.0164688671328671,11.97,181121_QuickCap_H4_MinusH_04.csv
58,0.0171086197183099,12.18,181121_QuickCap_H4_MinusH_04.csv
59,0.0177790141843972,12.39,181121_QuickCap_H4_MinusH_04.csv
60,0.0187250071428571,12.6,181121_QuickCap_H4_MinusH_04.csv
61,0.0187428992805755,12.81,181121_QuickCap_H4_MinusH_04.csv
62,0.0185685579710145,13.02,181121_QuickCap_H4_MinusH_04.csv
63,0.0183436058394161,13.23,181121_QuickCap_H4_MinusH_04.csv
64,0.0186381323529412,13.44,181121_QuickCap_H4_MinusH_04.csv
65,0.0188662074074074,13.65,181121_QuickCap_H4_MinusH_04.csv
66,0.0187383208955224,13.86,181121_QuickCap_H4_MinusH_04.csv
67,0.018794022556391,14.07,181121_QuickCap_H4_MinusH_04.csv
68,0.0189589924242424,14.28,181121_QuickCap_H4_MinusH_04.csv
69,0.0190653053435114,14.49,181121_QuickCap_H4_MinusH_04.csv
70,0.0197218461538462,14.7,181121_QuickCap_H4_MinusH_04.csv
71,0.019596519379845,14.91,181121_QuickCap_H4_MinusH_04.csv
72,0.0198973125,15.12,181121_QuickCap_H4_MinusH_04.csv
73,0.0205892834645669,15.33,181121_QuickCap_H4_MinusH_04.csv
74,0.0213970079365079,15.54,181121_QuickCap_H4_MinusH_04.csv
75,0.021874712,15.75,181121_QuickCap_H4_MinusH_04.csv
76,0.0217512580645161,15.96,181121_QuickCap_H4_MinusH_04.csv
77,0.0221431382113821,16.17,181121_QuickCap_H4_MinusH_04.csv
78,0.0228687868852459,16.38,181121_QuickCap_H4_MinusH_04.csv
79,0.0235987024793388,16.59,181121_QuickCap_H4_MinusH_04.csv
